id,average score buffer_None,economy activity_None,PM2.5_None,NOX_None,crime rate buffer_None,restaurant buffer_None,Supermarkets_Supermarkets,NightEconomy, HousingDensity ,BuilingHeights , GreenSpace , Noise,SpaceSyntax_R3000_SpaceSyntax_Choice_R3000_None,SpaceSyntax_R3000_SpaceSyntax_Intergration_R3000_None,culture final-sum_culture sum
343,6,6.59932,0.05453,0.54874,90,,,285,1.775,8.88999939,,,,,0
342,5,6.43128,0.05674,0.50852,48,,,1,4.272,2.969997406,,,1339,126.57794,0
337,5,8.6088,0.07595,0.68069,48,,,1,4.272,11.95999908,,,6137,204.39398,0
336,5,12.33928,0.10886,0.97566,48,,,1,4.272,,,75,29754,310.51663,0
339,5,9.50344,0.08384,0.75143,48,,,1,4.272,8.899997711,,,10839,163.68053,0
338,5,9.0308,0.07967,0.71406,48,,,1,4.272,11.95999908,,,100,128.38998,0
365,10,0.59571,0.00472,0.04491,95,,,455,1.719,9.661999702,,,,,0
364,10,13.27482,0.05991,0.57794,95,,,455,1.719,14.88000011,,,0,255.48677,0
361,4,51.15312,0.13927,1.52737,52,,,455,1.719,13.47199821,,65,225681,443.84445,0
360,4,63.46428,0.17657,1.9511,52,,,520,1.719,12.15299988,77,65,225681,455.1134,0
363,10,35.17185,0.1402,1.35873,95,,,455,1.719,11.07299995,,,210581,425.15167,0
362,4,43.79334,0.13752,1.43226,52,2,,455,1.719,19.31499863,,55,210581,430.37961,0
357,4,51.69804,0.16078,1.84104,52,,,520,1.719,8.524997711,,,9343,401.78882,0
356,4,57.63062,0.2268,2.43907,52,2,,630,1.719,13.71800041,481,65,78026,498.88016,0
359,4,47.12796,0.14595,1.66919,52,,,520,1.719,12.15299988,,65,193179,467.57782,0
358,4,47.02872,0.14626,1.67476,52,,,520,1.719,8.525001526,,65,185849,467.57782,0
355,4,24.42234,0.12019,1.2294,52,,,630,1.719,15.44199944,122,65,15004,406.8551,0
381,5,56.34574,0.23335,2.19502,59,,,545,2.081,7.646999836,818,,14279,158.41525,0
380,5,15.83012,0.05526,0.52117,59,,,545,2.081,9.710000038,131,,14279,158.41525,0
382,5,11.66744,0.04073,0.38412,59,,,545,2.081,9.325000763,,,,,0
377,5,56.50204,0.19725,1.86019,59,,,545,2.081,11.19699955,,70,7973,237.14037,0
376,11,51.67339,0.22944,2.10565,102,,,545,1.766,11.19699955,91,75,75667,348.79266,0
379,5,46.41612,0.16204,1.52814,59,,,545,2.081,9.871999741,,,10380,203.13208,0
378,5,46.28184,0.16157,1.52372,59,,,545,2.081,9.63999939,,,2232,216.64012,0
373,6,41.54332,0.22843,2.05546,43,,,1,1.766,9.516999245,,60,7387,300.90347,0
372,6,21.33757,0.1341,1.22991,43,,,1,1.766,9.516999245,,55,7387,300.90347,0
375,6,16.27652,0.0895,0.80532,43,,,1,1.766,11.33500004,,70,41409,318.05038,0
374,6,43.95248,0.24168,2.17466,43,,,1,1.766,14.60199928,,65,69627,386.73553,0
371,6,1.93908,0.01066,0.09594,43,,,1,1.766,,,,,,0
397,1,16.71468,0.09699,1.46504,12,,,735,3.575,7.770000458,886,,,,0
396,1,18.24773,0.0847,1.40544,12,,,735,3.575,4.839999676,27,,4260,152.55019,0
399,1,15.30098,0.06105,1.08712,12,,,735,3.575,8.081999779,736,60,,,0
398,1,19.29775,0.0784,1.38391,12,,,735,3.575,2.894999981,866,,57,182.00098,0
393,1,35.84212,0.1108,1.79402,12,,,830,3.575,10.09699917,,70,73895,223.25456,0
392,1,8.16623,0.02109,0.31169,12,,,830,3.575,14.29399967,,65,0,158.38277,0
395,1,25.94514,0.10352,1.84338,12,,,735,3.575,9.105000496,,,5876,163.96315,0
394,1,29.75429,0.11871,2.11401,12,,,735,3.575,8.574999809,,65,7600,175.21712,0
389,1,23.92265,0.11513,1.6722,12,,,830,3.575,12.89099979,,60,21719,113.03439,0
388,1,10.51549,0.05287,0.77015,12,,,830,3.575,9.799999237,,,17114,96.442284,0
391,1,35.48003,0.08496,1.18767,12,,,830,3.575,9.467000008,,,37,134.9379,0
390,1,35.49845,0.11469,1.6117,12,,,830,3.575,9.467000008,,55,2401,111.82334,0
385,1,20.2122,0.12497,1.84194,12,,,735,3.575,4.14800024,,,3779,63.514259,0
384,1,2.3049,0.01425,0.21005,12,,,735,3.575,,,,,,0
386,1,5.12988,0.03172,0.46749,12,,,735,3.575,23.70899963,,,2436,54.515751,0
409,0,19.51774,0.12562,1.96882,4,,,510,2.692,10.21300125,,,3908,194.82094,0
408,0,19.8771,0.12793,2.00507,4,,,510,2.692,9.225999832,,,2130,175.73953,0
410,0,1.71819,0.01106,0.17332,4,,,510,2.692,8.023000717,,,,,0
405,1,51.17179,0.26531,4.02988,13,,,830,2.692,9.675001144,,70,9854,306.32358,0
404,1,52.25652,0.26659,4.25871,9,,,830,2.8,9.854999542,,,18,235.32809,0
407,0,21.26962,0.13689,2.14554,4,,,510,2.692,8.943000793,,,1563,201.98279,0
406,1,18.82165,0.11899,1.84331,13,,,830,2.692,9.888000488,,70,6818,291.4942,0
401,1,67.72794,0.34283,5.16282,9,,,735,2.8,8.701000214,,65,15163,298.3212,0
400,2,41.78516,0.20449,3.44063,21,,,735,3.575,9.052000046,2086,65,28534,345.34393,0
403,1,50.99484,0.25869,4.30564,9,,,830,2.8,9.854999542,,,5700,235.32809,0
402,1,51.50024,0.25973,4.44001,9,,,830,2.8,8.142000198,132,,14504,273.12939,0
461,2,62.28665,0.34792,2.28244,25,,,505,2.764,9.420001984,,55,162709,274.2403,0
460,2,63.93166,0.41787,2.46487,25,,,505,2.764,3.890003204,,,38569,258.75961,0
463,2,63.76884,0.16628,1.95504,25,,,505,2.764,8.765001297,,65,261218,325.56689,0
462,2,63.05217,0.2628,2.13081,25,,,505,2.764,9.399997711,,65,245702,319.05884,0
457,2,63.42908,0.61794,2.90643,25,,,1,2.764,3.541999817,,,4314,186.2249,0
456,2,19.34695,0.18647,0.86654,25,,,1,2.764,9.447998047,310,,,,0
459,2,63.05164,0.61004,2.93744,25,,,505,2.764,9.479999542,,,37318,251.15096,0
458,2,63.30202,0.62861,3.01887,25,,,1,2.764,3.541999817,,,36200,241.56818,0
453,2,20.23442,0.25958,1.43992,25,,,1,2.764,15.03299713,,,4394,50.277428,0
452,2,22.66032,0.28926,1.5447,25,,,1,2.764,15.03299713,,,499,37.20993,0
454,2,7.66224,0.09884,0.57094,25,,,1,2.764,13.50600052,,,,,0
451,2,22.60558,0.28865,1.54518,25,,,1,2.764,15.03299713,,,0,34.530972,0
477,4,1.429,0.02276,0.25192,42,,,770,4.055,11.72999763,,,,,0
476,4,5.87319,0.09353,1.03539,42,,,770,4.055,6.810001373,,,22955,257.45853,0
479,4,6.84491,0.10901,1.20669,42,,,770,4.055,9.159999847,,,7683,268.92044,0
478,4,0.17148,0.00273,0.03023,42,,,770,4.055,30.01000214,,,34,233.81598,0
473,4,6.2876,0.10013,1.10845,42,,,770,4.055,3.103000641,,55,144952,306.97235,0
472,4,1.65764,0.0264,0.29223,42,,,770,4.055,15.96500015,,60,144952,306.97235,0
475,4,3.31528,0.0528,0.58445,42,,,770,4.055,8.499998093,,,0,248.99783,0
474,4,7.04497,0.11219,1.24196,42,,,770,4.055,3.030000687,,,143200,298.7215,0
469,4,6.83062,0.10878,1.20417,42,,,770,4.055,,,75,127883,329.90408,0
468,6,12.93718,0.16998,1.4365,67,,,770,2.764,,,75,127883,329.90408,0
471,4,0.21435,0.00341,0.03779,42,,,770,4.055,,,70,,,0
470,4,3.82972,0.06099,0.67514,42,,,770,4.055,,,75,122905,322.13184,0
465,2,63.70074,0.16611,1.95295,25,,,505,2.764,1.524999619,,55,1245,219.12137,0
464,2,63.76884,0.16628,1.95504,25,,,505,2.764,9.931999207,,55,13554,256.05984,0
467,6,17.88893,0.2052,1.28775,67,,,770,2.764,6.723003387,,70,57364,312.72769,0
466,2,26.10017,0.21504,1.41141,25,,,505,2.764,9.086000443,,60,7829,288.98441,0
493,6,30.28004,0.25021,2.51779,90,,,285,1.775,9.590000153,,,5357,244.81709,0
492,11,11.598,0.09688,0.9568,138,,,285,1.775,8.020000458,,,5357,244.81709,0
495,6,31.43216,0.26108,2.62982,90,,,285,1.775,9.680002213,265,,10608,303.92212,0
494,6,24.9704,0.20634,2.0763,90,,,285,1.775,9.170001984,128,,5357,244.81709,0
489,5,14.38176,0.12688,1.13716,48,,,1,4.272,10.98999786,,,4549,180.74527,0
488,5,14.14544,0.1248,1.11847,48,,,1,4.272,11.95999908,,,6137,204.39398,0
491,5,12.44056,0.10976,0.98367,48,,,1,4.272,22.95000076,,,4936,159.38745,0
490,5,11.4784,0.10127,0.90759,48,,,1,4.272,10.98999786,,,4936,163.2684,0
485,5,13.26768,0.11705,1.04907,48,,,1,4.272,8.520000458,,75,3472,267.10519,0
484,5,14.77,0.13031,1.16786,48,,,1,4.272,13.72999954,,55,21537,318.24698,0
487,5,14.19608,0.12524,1.12248,48,,,1,4.272,13.11000061,,65,6137,217.76654,0
486,5,14.75312,0.13016,1.16652,48,,,1,4.272,13.11000061,,75,32250,332.83762,0
481,4,6.25902,0.09968,1.10341,42,,,770,4.055,9.159999847,,,36753,247.58871,0
480,4,0.11432,0.00182,0.02015,42,,,770,4.055,8.590000153,,,,,0
483,5,4.9796,0.04393,0.39373,48,,,1,4.272,13.72999954,,,2402,250.50385,0
482,4,0.80024,0.01274,0.14107,42,,,770,4.055,9.059997559,,,,,0
509,4,51.0732,0.1568,1.78845,52,,,520,1.719,8.497001648,,65,27561,427.33829,0
508,4,47.64384,0.14818,1.69666,52,,1,520,1.719,9.978000641,,65,185849,482.99588,0
511,4,57.43872,0.15638,1.71505,52,,,455,1.719,5.204999924,110,,14737,337.28131,0
510,4,64.07892,0.17462,1.91574,52,,,520,1.719,13.56499863,258,,67500,404.2056,0
505,4,19.55576,0.11175,1.11054,52,,,630,1.719,6.597000122,,60,1748,408.61835,0
504,4,28.95504,0.16539,1.64369,52,,,630,1.719,10.33500099,0,,6239,384.68097,0
507,4,56.41628,0.21327,2.31652,52,,,630,1.719,35.38500214,,65,188162,495.91434,0
506,4,64.77314,0.30613,3.1579,52,3,,630,1.719,6.597000122,,65,97246,524.92303,0
501,10,24.53209,0.06956,0.79625,142,,,520,1.775,8.871997833,569,,9942,353.811,0
500,10,29.31976,0.22586,2.35839,142,,,520,1.775,9.358999252,,,9942,353.811,0
503,4,41.35225,0.21164,2.13644,52,,,630,1.719,9.093002319,274,,6239,384.68097,0
502,4,5.70024,0.01428,0.16642,52,,,520,1.719,10.60699844,202,,,,0
497,6,4.912,0.04685,0.48389,90,,,285,1.775,,,,,,0
496,6,2.59236,0.02411,0.248,90,,,285,1.775,,,,,,0
499,6,30.47896,0.29068,3.00254,90,,,285,1.775,10.79899979,,,6389,360.38486,0
498,6,8.57144,0.08175,0.84439,90,,,285,1.775,2.745000839,,,,,0
1549,6,103.29982,0.68614,6.85631,90,,,630,1.775,14.11400032,,,16251,437.98355,0
1548,6,103.24556,0.68689,6.86384,90,,,285,1.775,15.33000183,,55,2217,450.97586,0
1551,6,98.78127,0.22801,2.22582,90,,,630,1.775,10.41500092,,,1598,411.42584,0
1550,6,99.82519,0.33378,3.29485,90,,,630,1.775,2.409999847,,,61812,445.18887,0
1545,11,24.99611,0.14775,1.46944,138,,,1,1.775,6.169998169,,65,272393,536.65271,0
1544,6,23.69532,0.13962,1.39516,90,,,1,1.775,11.01000023,,60,4332,450.40161,0
1547,6,74.47058,0.47021,4.6986,90,1,1,285,1.775,15.33000183,,65,465549,569.38922,0
1546,11,43.1544,0.25554,2.53464,138,,,1,1.775,4.260000229,,65,485738,580.57025,0
1541,5,14.87128,0.1312,1.17586,48,,,1,4.272,10.44000244,,,49711,470.26978,0
1540,5,14.87128,0.1312,1.17586,48,,,1,4.272,2.950000763,,60,106003,459.82834,0
1543,11,23.18064,0.1713,1.6041,138,,,1,1.775,11.01000023,,,99341,441.46313,0
1542,5,14.87128,0.1312,1.17586,48,,,1,4.272,9.170000076,,,39358,374.93289,0
1537,5,8.45688,0.07461,0.66868,48,,,1,4.272,7.010000229,83,55,245825,472.61276,0
1536,5,13.48712,0.11899,1.06642,48,,,1,4.272,13.56999969,,55,245825,472.61276,0
1539,5,14.87128,0.1312,1.17586,48,,,1,4.272,8.539999008,,75,150763,508.70822,0
1538,5,13.35208,0.1178,1.05574,48,,,1,4.272,9.900001526,372,75,150763,508.70822,0
1565,6,109.69072,0.21499,1.81688,69,,,400,1.435,10.36699963,,,43162,384.70758,0
1564,10,104.11152,0.21161,1.80034,121,,,455,1.435,5.44299984,,,70919,427.03244,0
1567,6,98.39456,0.35662,3.11816,69,,,400,1.435,9.960000992,,,28817,340.41312,0
1566,6,109.648,0.21491,1.81618,69,,,400,1.435,9.829999924,,,31675,388.66614,0
1561,4,90.6341,0.33896,3.12068,52,,,455,1.719,9.984999657,,,505912,535.54785,0
1560,4,90.57833,0.33919,3.12375,52,,,630,1.719,9.984999657,,,508330,569.81812,0
1563,10,61.66224,0.16621,1.4766,121,,,455,1.435,8.359998703,,,70919,427.03244,0
1562,10,90.05216,0.33674,3.10013,121,,,455,1.435,9.663000107,,,59974,453.93918,0
1557,6,131.08464,0.26641,2.61242,90,3,,630,1.775,6.73500061,,65,80793,526.6795,0
1556,6,138.67936,0.29746,2.93638,90,,,630,1.775,16.64699936,,,80793,523.74261,0
1559,4,88.80101,0.33501,3.09045,52,,,630,1.719,9.802000046,,,452659,569.81812,0
1558,10,94.31726,0.33659,3.11084,142,,,630,1.775,12.4849987,2070,65,517017,643.90424,0
1553,6,98.78127,0.22801,2.22582,90,,,630,1.775,10.58699799,,,17546,447.4353,0
1552,6,98.78127,0.22801,2.22582,90,,,630,1.775,10.58699799,,,9546,428.77875,0
1555,6,153.0487,0.30144,2.94266,90,,,630,1.775,3.034999847,,,87601,515.5351,0
1554,6,111.11016,0.2447,2.38873,90,,,630,1.775,12.41300011,,,45244,477.96387,0
1581,5,51.34105,0.3753,3.25822,59,,,575,2.081,9.998000145,,,341371,367.98389,0
1580,5,40.37382,0.19794,1.92163,59,,,575,2.081,9.450000763,,60,377697,383.40768,0
1583,5,15.92732,0.0826,0.96397,59,,,575,2.081,9.040000916,,,66595,362.24753,0
1582,5,29.12518,0.1837,1.84162,59,,,575,2.081,8.717000008,,,341371,367.98389,0
1577,6,57.21837,0.195,1.45495,43,,,1,1.766,10.55200005,,,1266,372.24371,0
1576,6,42.41904,0.11816,0.80817,43,,,1,1.766,3.150000095,,55,18386,383.7634,0
1579,11,45.97957,0.22933,2.19851,102,,,575,1.766,12.02000046,,75,381690,386.39853,0
1578,6,78.709,0.50357,4.4122,43,,,1,1.766,10.55200005,,75,102027,370.84424,0
1573,6,59.09047,0.19107,1.39698,43,8,,1,1.766,16.6230011,,65,469382,529.31006,0
1572,12,60.86869,0.28104,2.22687,112,,,400,1.435,9.121999741,,,469382,507.97134,0
1575,6,54.40875,0.15156,1.0366,43,,,1,1.766,13.3730011,2530,60,99745,450.58652,0
1574,6,56.90697,0.20655,1.57623,43,,,1,1.766,19.98500061,2090,55,107673,481.96606,0
1569,6,89.7502,0.47451,4.1725,69,,,400,1.435,14,,,66825,418.92267,0
1568,6,103.94269,0.29618,2.56197,69,,,400,1.435,10,,,58234,416.55032,0
1571,6,78.42147,0.627,5.5624,69,1,,400,1.435,14,,,308962,467.96146,0
1570,6,73.90975,0.59024,5.10468,69,,,400,1.435,14,,,4338,398.70233,0
1597,5,31.57308,0.11312,1.5596,56,,,885,1.938,10.12800026,,55,7544,274.83179,0
1596,5,16.48031,0.05905,0.81407,56,,,885,1.938,9.843000412,,60,3596,217.18756,0
1599,5,35.35609,0.12667,1.74646,56,1,,885,1.938,10.2329998,874,65,166209,371.00656,0
1598,5,26.11455,0.09356,1.28996,56,,,885,1.938,31.94499969,,55,9703,301.67175,0
1593,5,12.3188,0.05763,0.64965,59,,,545,2.081,,4206,70,227311,395.81418,0
1592,5,25.49456,0.11926,1.34449,59,,,545,2.081,12.41799927,3284,55,148233,361.75586,0
1595,14,4.14448,0.02675,0.29522,156,,,575,1.938,7.426000118,0,75,227311,395.81418,0
1594,9,18.56943,0.0955,1.06912,100,,,575,2.081,,3023,75,227311,395.81418,0
1589,5,27.28882,0.12766,1.43912,59,,,545,2.081,10.05499935,977,,18588,288.87769,0
1588,5,21.37834,0.10006,1.1281,59,,,575,2.081,15.31499958,,,13371,285.78467,0
1591,5,9.19893,0.04303,0.48512,59,,,545,2.081,12.41799927,3105,,145051,350.90439,0
1590,5,14.27374,0.06677,0.75275,59,,,545,2.081,13.375,4312,,18588,288.87769,0
1585,5,20.96803,0.10873,1.26905,59,,1,575,2.081,8.745000839,,,74359,333.98248,0
1584,5,19.29147,0.10004,1.16758,59,,,575,2.081,9.347000122,,,3926,321.34369,0
1587,5,24.13968,0.11868,1.36133,59,,,575,2.081,11.42199993,,,5463,281.69418,0
1586,5,21.8748,0.11334,1.32236,59,,,575,2.081,9.467000008,,,77140,336.12555,0
1613,2,6.87197,0.02998,0.37252,12,,,475,5.835,8.340000153,3722,,15014,216.33543,0
1612,2,6.7039,0.026,0.33808,12,,,475,5.835,8.715000153,,,,,0
1609,2,13.30259,0.05188,0.67307,12,,,475,5.835,8.565000534,,,85378,336.20001,0
1608,2,16.18981,0.06541,0.83871,12,,,830,5.835,10.59700012,,,119344,370.65182,0
1611,2,13.77047,0.0534,0.69445,12,,,475,5.835,8.75,,,3009,239.32918,0
1610,2,13.77047,0.0534,0.69445,12,,,475,5.835,9.078001022,,,5196,267.0018,0
1605,2,71.02454,0.25297,2.86257,12,1,,830,5.835,15.33000088,,70,207538,467.33643,0
1604,2,43.34318,0.10582,0.92188,12,,1,830,5.835,13.13299942,,65,15517,352.31396,0
1607,2,36.43656,0.15949,1.9942,12,,,830,5.835,10.59700012,,,119344,370.65182,0
1606,2,69.54472,0.30917,3.84728,12,,,830,5.835,9.849999428,,,5111,320.93408,0
1600,5,8.44305,0.03025,0.41706,56,,,885,1.938,10.2329998,,70,0,300.22406,0
1603,2,25.96766,0.0634,0.55231,12,,,830,5.835,8.416999817,,,0,320.845,0
1602,2,64.03808,0.15634,1.36205,12,,,830,5.835,8.927999496,,,28832,336.84036,0
1645,1,15.68853,0.03024,0.38213,7,,,430,4.41,5.505001068,102,65,19029,134.89442,0
1644,1,11.62926,0.02241,0.28326,7,,,430,4.41,22.875,1486,65,23527,140.28372,0
1647,1,0.19692,0.00161,0.01709,7,,,430,4.41,,,,,,0
1646,1,0.76797,0.00148,0.01871,7,,,430,4.41,9.638999939,,,,,0
1643,1,0,0,0,7,,,430,4.41,,,55,,,0
1661,4,65.59654,0.29287,4.78112,42,,,225,4.055,8.63999939,,75,99148,319.99954,0
1660,4,70.32407,0.4146,6.00118,42,,,225,4.055,8.695001602,,70,9625,208.59421,0
1663,4,54.32418,0.15195,3.2205,42,,,225,4.055,8.925001144,,55,75178,339.21982,0
1662,4,50.30317,0.14052,2.93483,42,,,225,4.055,8.111999512,,75,99741,341.51434,0
1657,4,79.36376,0.4428,6.62211,42,,,225,4.055,9.00399971,,,42433,245.74248,0
1656,4,55.4686,0.35282,4.9267,42,,,225,4.055,8.469999313,,,44887,268.03174,0
1659,4,74.36992,0.46185,6.569,42,,,225,4.055,8.994998932,,60,19955,203.46545,0
1658,4,79.2964,0.44298,6.62083,42,,,225,4.055,8.502000809,,,40138,216.67473,0
1653,4,13.75011,0.19408,1.95541,42,,,225,4.055,0.166999817,,,21046,115.65878,0
1652,4,13.42065,0.18943,1.90856,42,,,225,4.055,14.76700211,,,3879,106.92864,0
1655,4,15.03356,0.15898,1.77149,42,,,225,4.055,8.469999313,,,7291,210.68295,0
1654,4,9.26364,0.13076,1.31739,42,,,225,4.055,8.476997375,,,0,205.9631,0
1649,1,1.3675,0.01121,0.11871,7,,,430,4.41,8.286998749,,,0,58.27256,0
1648,1,6.70622,0.05497,0.58213,7,,,430,4.41,8.286998749,,,2189,86.243256,0
1651,4,8.58534,0.12118,1.22093,42,,,225,4.055,10.78000259,,,,,0
1677,4,5.35875,0.08534,0.9447,42,,,770,4.055,8.340000153,,,3644,297.27567,0
1676,4,6.83062,0.10878,1.20417,42,,,770,4.055,8.629999161,,,3644,297.27567,0
1679,9,6.38002,0.09774,1.07027,90,,,770,4.055,7.049999237,,,146030,423.56995,0
1678,4,6.83062,0.10878,1.20417,42,,,770,4.055,8.340000153,,,84321,351.93628,0
1673,4,3.8583,0.06144,0.68018,42,,,770,4.055,3.739999771,,,,,0
1675,4,6.83062,0.10878,1.20417,42,,,770,4.055,6.959999084,,,34289,329.38464,0
1674,4,1.7148,0.02731,0.3023,42,,,770,4.055,3.739999771,,,,,0
1669,4,34.07848,0.13225,2.52919,42,,,770,4.055,7.979999542,804,65,295880,429.41745,0
1668,4,42.12075,0.16805,3.24413,42,,,770,4.055,1.659999847,,75,295880,429.41745,0
1671,4,4.10123,0.06531,0.72301,42,,,770,4.055,7.570001602,,,0,268.13449,0
1670,4,4.07265,0.06486,0.71797,42,,,770,4.055,7.570001602,0,,0,268.13449,0
1665,4,37.72905,0.1767,3.08348,42,,,770,4.055,10.86000061,,,22399,255.30063,0
1664,4,38.64346,0.17466,3.06592,42,,,225,4.055,9.13999939,,,0,291.37195,0
1667,4,56.65464,0.22842,4.37972,42,,,770,4.055,41.87700272,,55,15684,270.8894,0
1666,4,56.55399,0.22697,4.36484,42,,,770,4.055,10.07800293,,,11121,262.99323,0
1693,11,23.86574,0.17941,1.61503,138,,,1,1.775,2.820001602,,65,295208,559.7431,0
1692,5,14.8544,0.13105,1.17453,48,,,1,4.272,9.509998322,,65,2549,374.883,0
1695,11,53.34647,0.3448,2.99073,138,,,1,1.775,6.169998169,,65,281371,547.94751,0
1694,11,56.79168,0.35323,3.25214,138,3,,1,1.775,11.01000023,,65,290058,554.72821,0
1689,5,17.07605,0.1438,1.2807,48,,,1,4.272,10.47000122,212,75,247227,538.23853,0
1688,5,37.2799,0.25625,2.21049,48,,,1,4.272,10.69000053,1733,75,247227,499.01797,0
1691,5,14.87128,0.1312,1.17586,48,,,1,4.272,10.1400013,,65,58343,480.48096,0
1690,5,14.87128,0.1312,1.17586,48,,,1,4.272,3.989997864,,75,367852,574.55444,0
1685,5,12.92528,0.12063,1.11077,48,1,,1,4.272,11.30000114,,,11520,385.35822,1
1684,5,12.2408,0.13252,1.29812,48,,,1,4.272,9.830001831,,,17070,370.35364,0
1687,5,23.18505,0.17688,1.55247,48,,,1,4.272,9.59000206,,55,245825,472.61276,2
1686,5,14.87128,0.1312,1.17586,48,,,1,4.272,9.59000206,,,11520,385.35822,0
1681,5,2.78,0.03734,0.39239,48,,,1,4.272,16.59000015,,,145299,425.29205,0
1680,9,8.41794,0.1197,1.28157,90,,,770,4.055,16.16999817,,,146030,425.29205,0
1683,5,9.97912,0.12829,1.33098,48,,,1,4.272,10.79999924,,,13428,381.19128,0
1682,5,2.11,0.02834,0.29782,48,,,1,4.272,8.709999084,,,,,0
1709,4,90.42178,0.33817,3.11337,52,,,455,1.719,9.718999863,,,25636,523.37109,0
1708,10,98.97146,0.33439,3.10052,142,4,,630,1.775,13.69799995,234,65,558444,688.58179,1
1711,10,75.08418,0.2524,2.30693,121,,,455,1.435,10.13199997,,,505912,535.54785,0
1710,4,51.20893,0.19152,1.76321,52,,,455,1.719,9.718999863,,,4456,407.57047,0
1705,6,119.4337,0.25311,2.47086,90,,,630,1.775,3.034999847,,,87601,515.5351,0
1704,6,107.63014,0.23763,2.31969,90,,,630,1.775,7.789999008,,,50032,460.39041,0
1707,6,154.7176,0.30371,2.96476,90,,,630,1.775,12.9260006,,65,84805,560.84943,0
1706,6,154.7176,0.30371,2.96476,90,1,1,630,1.775,12.9260006,,,17051,525.32526,0
1701,6,98.81663,0.23109,2.25692,90,,,630,1.775,8.961999893,,,49941,443.17996,0
1700,6,99.23822,0.30341,2.98808,90,,,630,1.775,8.961999893,,,57806,436.23004,0
1703,6,93.00888,0.21753,2.12349,90,,,630,1.775,10.84500122,,,50032,452.15695,0
1702,6,93.67071,0.21873,2.13523,90,,,630,1.775,10.84500122,,,47486,443.17996,0
1697,6,74.90282,0.47712,4.76772,90,,,285,1.775,9.400001526,,60,25333,460.12372,0
1696,11,54.74792,0.32621,3.20564,138,,,1,1.775,11.13000107,,65,228388,573.15845,0
1699,6,100.91415,0.44279,4.39667,90,,,630,1.775,9.111000061,,,16251,430.23303,0
1698,6,103.3159,0.68741,6.8691,90,,,285,1.775,9.558000565,,,5222,402.20621,0
1725,6,50.02733,0.14776,1.02938,43,,,575,1.766,2.704999924,1230,60,318050,471.91434,0
1724,6,49.58121,0.13811,0.94463,43,,,1,1.766,0.118999958,8401,55,107673,481.96606,0
1727,6,59.70077,0.32511,2.5951,43,,,575,1.766,11.85000038,,55,301378,405.99332,0
1726,6,39.62875,0.13623,0.98963,43,,,575,1.766,19.48300171,,,305981,408.52722,0
1721,6,54.98901,0.43704,3.38286,69,,,400,1.435,14,1026,,176215,467.96146,0
1720,6,59.30371,0.47119,3.62132,69,,,400,1.435,14,1246,,167617,494.89276,0
1723,6,52.21921,0.14546,0.99489,43,1,,1,1.766,43.05200195,1526,65,579025,556.62982,0
1722,12,19.43782,0.07425,0.53029,112,,,400,1.435,43.05200195,,,24042,406.00418,0
1717,6,103.34864,0.24485,2.0195,69,,,400,1.435,11.97699928,,,63871,453.10626,0
1716,6,108.22564,0.22183,1.86331,69,,,400,1.435,10.36699963,,,21844,405.65045,0
1719,6,67.14481,0.43081,3.35572,69,,,400,1.435,14,,,75512,436.33148,0
1718,6,70.35576,0.23725,1.88812,69,,,400,1.435,9.709999084,,,56988,416.55032,0
1713,6,109.46182,0.21584,1.82253,69,,,400,1.435,9.590000153,,,204240,499.23016,0
1712,10,94.93213,0.22171,1.94442,121,,,455,1.435,10.13199997,,,487742,507.84628,0
1715,6,97.5268,0.26811,2.1753,69,,,400,1.435,10.64699936,,,20154,409.36676,0
1714,6,94.13468,0.28487,2.28934,69,,,400,1.435,10.64699936,,,201318,485.26755,0
1740,5,0.25441,0.00119,0.01342,59,,,545,2.081,,93,,,,0
1743,9,19.35652,0.10034,1.12259,100,,,575,2.081,5.282000065,1423,70,227311,400.99286,0
1742,9,12.23846,0.05725,0.64541,100,,,575,2.081,,4353,70,152554,400.99286,0
1737,5,19.11499,0.09913,1.1569,59,,,575,2.081,8.100000381,,,6210,268.62363,0
1736,5,20.82464,0.10799,1.26037,59,,,575,2.081,9.062000275,,,75623,357.70932,0
1739,5,15.25815,0.07409,0.84631,59,,,575,2.081,9.129999161,4674,,3861,285.56137,0
1738,5,23.59477,0.11791,1.35973,59,,,575,2.081,8.100000381,1422,,4411,285.56137,0
1733,5,21.8394,0.11325,1.32179,59,,,575,2.081,9.040000916,,,66595,364.84991,0
1732,5,18.91645,0.0981,1.14488,59,,,575,2.081,8.988999367,,,1325,297.34393,0
1735,5,10.73219,0.05565,0.64954,59,,,575,2.081,6.559999943,,,,,0
1734,5,15.96041,0.08277,0.96597,59,,,575,2.081,9.48800087,,,5222,330.54645,0
1729,11,44.43535,0.29021,2.67453,102,,,575,1.766,17.68500137,,75,385871,394.23639,0
1728,6,68.65686,0.59182,5.07346,43,,,575,1.766,10.53499985,,70,318850,398.25928,0
1731,5,28.4462,0.12453,1.37152,59,,,575,2.081,9.998000145,,,7068,319.07132,0
1730,5,35.48454,0.1388,1.45912,59,,,575,2.081,9.30700016,,60,7068,323.56226,0
1757,2,17.35512,0.08041,0.98476,12,,,830,5.835,9.841000557,,,119344,370.65182,0
1756,2,17.44672,0.08181,0.99736,12,,,830,5.835,9.849999428,,,123899,385.21893,0
