id,NightEconomy_10m_None,HousingDensity_10m_None,GreenSpace_10m_None,BuildingHeights_10m_None,SpaceSyntax_10m_choice_ASA216_T10,Supermarkets_10m (1)_id_count,noise sum_10m_NoiseClass10m,Test_intergration_None,BuilingArea_10m_None
62807,"805",4.482,,27.6395745061,,,,,"100.0"
62808,"805",4.482,,27.6395745061,,,,,"100.0"
62809,"805",4.482,,27.6395745061,,,,,"100.0"
62810,"805",4.482,,27.6395745061,,,,,"100.0"
62811,"805",4.482,,27.6395745061,,,,,"100.0"
62812,"805",4.482,,27.6395745061,,,,,"100.0"
62813,"805",4.482,,27.6395745061,,,,,"100.0"
62814,"805",4.482,,27.6395745061,,,,,"100.0"
62815,"805",4.482,,27.6395745061,,,,,"100.0"
62816,"805",4.482,,27.6395745061,,,,,"100.0"
62817,"805",4.482,,27.6395745061,,,,,"100.0"
62818,"805",4.482,,27.6395745061,,,57.5,,"100.0"
62819,"805",4.482,,27.6395745061,,,57.5,,"100.0"
62820,"805",4.482,,27.6395745061,,,57.5,,"100.0"
62821,"805",4.482,,27.6395745061,,,57.5,,"100.0"
62822,"805",4.482,,27.6395745061,,,,,"66.0"
62823,"805",4.482,,27.6395745061,,,,,"2.0"
62824,"805",4.482,,,,,,,
62825,"805",4.482,,,,,,,
62826,"805",4.482,,,"35457",,,304.96915,
62827,"805",4.482,,,,,,,
62828,"805",4.482,,,,,,,
62829,"805",4.482,,,,,,,
62830,"805",4.482,,,,,,,
62831,"805",4.482,,,,,,,
62832,"805",4.482,,,,,,,
62833,"805",4.482,,,,,,,
62834,"805",4.482,,,,,67.5,,
62835,"805",4.482,,,,,67.5,,
62836,"805",4.482,,,,,67.5,,
62837,"805",4.482,,,,,67.5,,
62838,"805",4.482,,,,,67.5,,
62839,"805",4.482,,,,,67.5,,
62840,"805",4.482,,,,,67.5,,
62841,"805",4.482,,,,,67.5,,
62842,"805",4.482,,,,,67.5,,
62843,"805",4.482,,,,,67.5,,
62844,"805",4.482,,,,,67.5,,
62845,"805",4.482,,,,,67.5,,
62846,"805",4.482,,,,,67.5,,
62847,"805",4.482,,,,,67.5,,
62848,"805",4.482,,,,,67.5,,
62849,"805",4.482,,,"82215",,67.5,364.92191,
62850,"805",4.482,,,"82215",,67.5,364.92191,
62851,"805",4.482,,,"82215",,67.5,364.92191,
62852,"805",4.482,,,"82215",,67.5,364.92191,
62853,"805",4.482,,,"79087",,67.5,355.84036,
62854,"805",4.482,,,,,67.5,,
62855,"805",4.482,,,,,67.5,,
62856,"805",4.482,,,"2325",,67.5,322.58783,
62857,"805",4.482,,,"7868",,67.5,332.26807,
62858,"805",4.482,,,"14589",,67.5,352.0657,
62859,"805",4.482,,,"14589",,67.5,352.0657,
62860,"805",4.482,,,"14589",,67.5,352.0657,
62861,"805",4.482,,,"14589",,67.5,352.0657,
62862,"805",4.482,,,,,67.5,,
62863,"805",4.482,,,,,67.5,,
62864,"805",4.482,,,,,67.5,,
62865,"805",4.482,,,,,67.5,,
62866,"805",4.482,,,,,67.5,,
62867,"805",4.482,,,"8574",,,358.12033,
62868,"805",4.482,,,"8907",,,385.82751,
62869,"805",4.482,,,"8907",,75,385.82751,
62870,"805",4.482,,,"8907",,75,385.82751,
62871,"805",4.482,,,,,75,,
62872,"805",4.482,,1.92460717474,,,75,,"26.0"
62873,"805",4.482,,,,,75,,
62874,"805",4.482,,,,,75,,
62875,"805",4.482,,,,,75,,
62876,"805",4.482,,,"118916",,75,473.72736,
62877,"805",4.482,,,"118916",,75,473.72736,
62878,"805",4.482,,,"122660",,75,474.60526,
62879,"805",4.482,,,"122660",,75,474.60526,
62880,"805",4.482,,,"1659",,75,385.97043,
62881,"805",4.482,,,"1659",,75,385.97043,
62882,"805",4.482,,,"715",,,353.2084,
62883,"805",4.482,,,"2610",,,401.69965,
62884,"805",4.482,,,,,67.5,,
62885,"805",4.482,,,,,67.5,,
62886,"805",4.482,,,,,67.5,,
62887,"805",4.482,,,,,67.5,,
62888,"805",4.482,,,,,67.5,,
62889,"805",4.482,,,,,67.5,,
62890,"805",4.482,,,,,67.5,,
62891,"805",4.482,,,,,,,
62892,"805",4.482,,,,,,,
62893,"805",4.482,,,,,57.5,,
62894,"805",4.482,,,,,57.5,,
62895,"805",4.482,,,,,57.5,,
62896,"805",4.482,,,,,,,
62897,"805",4.482,,,,,,,
62898,"805",4.482,,,,,,,
62899,"805",4.482,,,,,,,
62900,"805",4.482,,,,,,,
62901,"805",4.482,,,,,,,
62902,"805",4.482,,,,,,,
62903,"805",4.482,,,,,,,
62904,"805",4.482,,,,,,,
62905,"805",4.482,,,,,,,
62906,"805",4.482,,,,,,,
62907,"805",4.482,,11.5156126722,,,,,"69.0"
62908,"805",4.482,,11.5156126722,,,,,"100.0"
62909,"805",4.482,,11.5156126722,,,,,"100.0"
62910,"805",4.482,,11.5156126722,,,,,"100.0"
62911,"805",4.482,,11.5156126722,,,,,"100.0"
62912,"805",4.482,,11.5156126722,,,,,"100.0"
62913,"805",4.482,,11.5156126722,,,,,"89.0"
62914,"805",4.482,,11.5156126722,,,,,"100.0"
62915,"805",4.482,,11.5156126722,,,,,"75.0"
62916,"805",4.482,,11.5156126722,,,,,"27.0"
62917,"805",4.482,,,,,,,
62918,,4.482,,,,,,,
62919,,4.482,,,,,,,
62920,,4.482,,,,,,,
62921,,4.482,,,,,,,
62922,,4.482,,,,,,,
62923,,4.482,,,,,,,
62924,,4.482,,,,,,,
62925,,4.482,,,,,,,
62926,,4.482,,,,,,,
62927,,4.482,,,,,,,
62928,,4.482,,,,,,,
62929,,4.482,,,,,,,
62930,,4.482,,,,,,,
62931,,4.482,,,,,,,
62932,,4.482,,,,,,,
62933,,4.482,,,,,,,
62934,,4.482,,,,,,,
62935,,4.482,,,,,,,
62936,,4.482,,,,,,,
62937,,4.482,,,,,,,
62938,,4.482,,,,,,,
62939,,4.482,,,,,,,
62940,,4.482,,,,,,,
62941,,4.482,,,,,,,
62942,,4.482,,,,,,,
62943,,4.482,,,,,,,
62944,,4.482,,,,,,,
62945,,4.482,,,,,,,
62946,,4.482,,,,,,,
62947,,4.482,,,,,,,
62948,,4.482,,,,,,,
62949,,4.482,,,,,,,
62950,,4.482,,,,,,,
62951,,4.482,,,,,,,
62952,,4.482,,,,,,,
62953,,4.482,,,,,,,
62954,,4.482,,,,,,,
62955,,4.482,,,,,,,
62956,,4.482,,,,,,,
62957,,4.482,,,,,,,
62958,,4.482,,,,,,,
62959,"805",4.482,,,,,,,
62960,"805",4.482,,,,,,,
62961,"805",4.482,,,,,,,
62962,"805",4.482,,,,,,,
62963,"805",4.482,,1.67317646553,,,,,"11.0"
62964,"805",4.482,,1.67317646553,,,,,"52.0"
62965,"805",4.482,,1.67317646553,,,,,"32.0"
62966,"805",4.482,,,,,,,
62967,"805",4.482,,,,,,,
62968,"805",4.482,,,,,,,
62969,"805",4.482,,,,,,,
62970,"805",4.482,,,,,,,
62971,"805",4.482,,,,,,,
62972,"805",4.482,,,,,,,
62973,"805",4.482,,,,,,,
62974,"805",4.482,,,,,,,
62975,"805",4.482,,0.17593679861,,,,,"50.0"
62976,"805",4.482,,0.17593679861,,,,,"100.0"
62977,"805",4.482,,0.17593679861,,,,,"80.0"
62978,"805",4.482,,,,,,,
62979,"805",4.482,,,,,,,
62980,"805",4.482,,,,,,,
62981,"805",4.482,,15.1253478011,,,,,"78.0"
62982,"805",4.482,,15.1253478011,,,,,"100.0"
62983,"805",4.482,,15.1253478011,,,,,"15.0"
62984,"805",4.482,,15.1253478011,,,,,"100.0"
62985,"805",4.482,,15.1253478011,"5467",,,358.08228,"35.0"
62986,"805",4.482,,7.00649994239,,,,,"12.0"
62987,"805",4.482,,7.00649994239,"13112",,,373.48099,"18.0"
62988,"805",4.482,,,"13112",,,373.48099,
62989,"805",4.482,,5.45891492767,"1767",,,321.9444,"30.0"
62990,"805",4.482,,5.45891492767,"1767",,,321.9444,"27.0"
62991,"805",4.482,,5.53631904352,,,,,"21.0"
62992,"805",4.482,,,,,,,
62993,"805",4.482,,5.9479248882,,,,,"52.0"
62994,"805",4.482,,5.9479248882,"3095",,,341.49399,"38.0"
62995,"805",4.482,,5.67610265433,"3095",,,341.49399,"19.0"
62996,"805",4.482,,5.67610265433,,,,,"87.0"
62997,"805",4.482,,5.67610265433,,,,,"63.0"
62998,"805",4.482,,5.67610265433,,,,,"17.0"
62999,"805",4.482,,7.07313492334,,,,,"9.0"
63000,"805",4.482,,7.07313492334,,,,,"59.0"
63001,"590",1.817,,,,,,,
63002,"590",1.817,8,,,,57.5,,
63003,"590",1.817,46,,,,57.5,,
63004,"590",1.817,86,,,,57.5,,
63005,"590",1.817,100,,,,,,
63006,"590",1.817,100,,,,,,
63007,"590",1.817,100,,,,,,
63008,"590",1.817,100,,,,,,
63009,"590",1.817,100,,,,,,
63010,"590",1.817,98,,,,,,
63011,"590",1.817,61,,,,,,
63012,"590",1.817,17,,,,,,
63013,"590",1.817,39,,,,,,
63014,"590",1.817,85,,,,,,
63015,"590",1.817,100,,,,,,
63016,"590",1.817,100,,,,,,
63017,"590",1.817,19,,,,,,
63018,,1.817,,,,,,,
63019,,1.817,,,,,,,
63020,,1.817,,,,,,,
63021,,2.967,,,,,,,
63022,"1",2.967,,,,,67.5,,
63023,"1",2.967,,,"22902",,67.5,544.67584,
63024,"1",2.967,,,"128233",,,544.67584,
63025,"1",2.967,,,,,,,
63026,"1",2.967,,,"42105",,,607.93378,
63027,"1",2.967,,,,,67.5,,
63028,"1",2.967,,,,,67.5,,
63029,"1",2.967,,,,,67.5,,
63030,"1",2.967,,,,,62.5,,
63031,"1",2.967,,,,,62.5,,
63032,"1",2.967,,,,,62.5,,
63033,"1",2.967,,,,,62.5,,
63034,"1",2.967,,,,,62.5,,
63035,"1",2.967,,,,,62.5,,
63036,"1",2.967,,,,,62.5,,
63037,"1",2.967,,,,,62.5,,
63038,"1",2.967,,,,,,,
63039,"1",2.967,,,,,,,
63040,"1",2.967,,,,,,,
63041,"1",2.967,,,,,,,
63042,"1",2.967,,,,,,,
63043,"1",2.967,,,,,,,
63044,"1",2.967,,,,,,,
63045,"1",2.967,,,,,,,
63046,"1",2.967,,,,,,,
63047,"1",2.967,,,,,,,
63048,,2.967,,,,,,,
63049,,2.967,,,,,,,
63050,,2.967,,,,,,,
63051,,2.967,,,,,,,
63052,,2.967,,,,,,,
63053,,2.967,,,,,,,
63054,,2.967,,,,,,,
63055,,2.967,,,,,,,
63056,,2.967,,,,,,,
63057,,2.967,,,,,,,
63058,,2.967,,,,,,,
63059,,2.967,,,,,,,
63060,,2.967,,,,,,,
63061,,2.967,,,,,,,
63062,,2.967,,,,,,,
63063,,4.482,,,,,,,
63064,,4.482,,,,,,,
63065,,4.482,,,,,,,
63066,,4.482,,,,,,,
63067,,4.482,,,,,,,
63068,,4.482,,,,,,,
63069,,4.482,,,,,,,
63070,,4.482,,,,,,,
63071,,4.482,,,,,,,
63072,,4.482,,,,,,,
63073,,4.482,,,,,,,
63074,,4.482,,,,,,,
63075,,4.482,,,,,,,
63076,,4.482,,,,,,,
63077,,4.482,,,,,,,
63078,,4.482,,,,,,,
63079,,4.482,,,,,,,
63080,,4.482,,,,,,,
63081,,4.482,,,,,,,
63082,,4.482,,,,,,,
63083,,4.482,,,,,,,
63084,"805",4.482,,,,,,,
63085,"805",4.482,,,,,,,
63086,"805",4.482,,,,,,,
63087,"805",4.482,,,,,,,
63088,"805",4.482,,,,,,,
63089,"805",4.482,,27.6395745061,,,,,"6.0"
63090,"805",4.482,,27.6395745061,,,,,"100.0"
63091,"805",4.482,,27.6395745061,,,,,"100.0"
63092,"805",4.482,,27.6395745061,,,,,"100.0"
63093,"805",4.482,,27.6395745061,,,,,"100.0"
63094,"805",4.482,,27.6395745061,,,,,"100.0"
63095,"805",4.482,,27.6395745061,,,,,"100.0"
63096,"805",4.482,,27.6395745061,,,,,"100.0"
63097,"805",4.482,,27.6395745061,,,,,"100.0"
63098,"805",4.482,,27.6395745061,,,,,"100.0"
63099,"805",4.482,,27.6395745061,,,,,"100.0"
63100,"805",4.482,,27.6395745061,,,,,"100.0"
63101,"805",4.482,,27.6395745061,,,,,"100.0"
63102,"805",4.482,,27.6395745061,,,,,"100.0"
63103,"805",4.482,,27.6395745061,,,,,"100.0"
63104,"805",4.482,,27.6395745061,,,,,"100.0"
63105,"805",4.482,,27.6395745061,,,,,"100.0"
63106,"805",4.482,,27.6395745061,,,,,"100.0"
63107,"805",4.482,,27.6395745061,,,,,"100.0"
63108,"805",4.482,,27.6395745061,,,,,"100.0"
63109,"805",4.482,,27.6395745061,,,,,"100.0"
63110,"805",4.482,,27.6395745061,,,,,"100.0"
63111,"805",4.482,,27.6395745061,,,,,"100.0"
63112,"805",4.482,,27.6395745061,,,,,"100.0"
63113,"805",4.482,,27.6395745061,,,,,"100.0"
63114,"805",4.482,,27.6395745061,,,,,"100.0"
63115,"805",4.482,,27.6395745061,,,,,"100.0"
63116,"805",4.482,,27.6395745061,,,,,"100.0"
63117,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63118,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63119,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63120,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63121,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63122,"805",4.482,,27.6395745061,,,,,"80.0"
63123,"805",4.482,,,,,,,
63124,"805",4.482,,,,,,,
63125,"805",4.482,,,,,,,
63126,"805",4.482,,,"35457",,,304.96915,
63127,"805",4.482,,,"950",,,213.02522,
63128,"805",4.482,,,"950",,,154.65892,
63129,"805",4.482,,,"950",,,154.65892,
63130,"805",4.482,,,"950",,,154.65892,
63131,"805",4.482,,,"950",,,154.65892,
63132,"805",4.482,,,"950",,,154.65892,
63133,"805",4.482,,,"950",,,154.65892,
63134,"805",4.482,,,"950",,,154.65892,
63135,"805",4.482,,,"950",,,154.65892,
63136,"805",4.482,,,"2102",,,172.11322,
63137,"805",4.482,,,,,,,
63138,"805",4.482,,,,,,,
63139,"805",4.482,,9.5545999315,,,,,"15.0"
63140,"805",4.482,,9.5545999315,,,,,"9.0"
63141,"805",4.482,,,,,,,
63142,"805",4.482,,,,,,,
63143,"805",4.482,,,,,,,
63144,"805",4.482,,,,,,,
63145,"805",4.482,,,,,,,
63146,"805",4.482,,,,,,,
63147,"805",4.482,,,,,,,
63148,"805",4.482,,,,,,,
63149,"805",4.482,,,,,,,
63150,"805",4.482,,,,,,,
63151,"805",4.482,,,,,,,
63152,"805",4.482,,,,,,,
63153,"805",4.482,,,"79087",,67.5,355.84036,
63154,"805",4.482,,,"79087",,67.5,355.84036,
63155,"805",4.482,,,"79087",,67.5,355.84036,
63156,"805",4.482,,,"79814",,67.5,353.7869,
63157,"805",4.482,,,,,67.5,,
63158,"805",4.482,,,,,67.5,,
63159,"805",4.482,,,,,67.5,,
63160,"805",4.482,,,,,67.5,,
63161,"805",4.482,,,"14589",,67.5,352.0657,
63162,"805",4.482,,,"14589",,67.5,352.0657,
63163,"805",4.482,,,"14589",,67.5,352.0657,
63164,"805",4.482,,,"14589",,67.5,352.0657,
63165,"805",4.482,,,"14589",,67.5,352.0657,
63166,"805",4.482,,,"14589",,67.5,358.12033,
63167,"805",4.482,,,"8907",,67.5,385.82751,
63168,"805",4.482,,,"8907",,67.5,385.82751,
63169,"805",4.482,,,,,67.5,,
63170,"805",4.482,,3.11956979426,,,67.5,,"7.0"
63171,"805",4.482,,2.31635186407,,,67.5,,"3.0"
63172,"805",4.482,,2.31635186407,,,,,"49.0"
63173,"805",4.482,,,,,,,
63174,"805",4.482,,,,,75,,
63175,"805",4.482,,,,,75,,
63176,"805",4.482,,,,,75,,
63177,"805",4.482,,,,,75,,
63178,"805",4.482,,,,,75,,
63179,"805",4.482,,,"121089",,75,474.60526,
63180,"805",4.482,,,"121089",,75,473.3602,
63181,"805",4.482,,,,,75,,
63182,"805",4.482,,,,,75,,
63183,"805",4.482,,,"2610",,75,401.69965,
63184,"805",4.482,,,,,,,
63185,"805",4.482,,,,,67.5,,
63186,"805",4.482,,,,,67.5,,
63187,"805",4.482,,,,,67.5,,
63188,"805",4.482,,,,,67.5,,
63189,"805",4.482,,,,,67.5,,
63190,"805",4.482,,,,,67.5,,
63191,"805",4.482,,,,,,,
63192,"805",4.482,,,,,,,
63193,"805",4.482,,,,,57.5,,
63194,"805",4.482,,,,,57.5,,
63195,"805",4.482,,,,,57.5,,
63196,"805",4.482,,,,,,,
63197,"805",4.482,,,,,,,
63198,"805",4.482,,,,,,,
63199,"805",4.482,,,,,,,
63200,"805",4.482,,,,,,,
63201,"805",4.482,,,,,,,
63202,"805",4.482,,,,,,,
63203,"805",4.482,,,,,,,
63204,"805",4.482,,,,,,,
63205,"805",4.482,,,,,,,
63206,"805",4.482,,11.5156126722,,,,,"14.0"
63207,"805",4.482,,11.5156126722,,,,,"99.0"
63208,"805",4.482,,11.5156126722,,,,,"100.0"
63209,"805",4.482,,11.5156126722,,,,,"100.0"
63210,"805",4.482,,11.5156126722,,,,,"100.0"
63211,"805",4.482,,11.5156126722,,,,,"100.0"
63212,"805",4.482,,11.5156126722,,,,,"73.0"
63213,"805",4.482,,11.5156126722,,,,,"69.0"
63214,"805",4.482,,11.5156126722,,,,,"100.0"
63215,"805",4.482,,11.5156126722,,,,,"100.0"
63216,"805",4.482,,11.5156126722,,,,,"52.0"
63217,,4.482,,,,,,,
63218,,4.482,,,,,,,
63219,,4.482,,,,,,,
63220,,4.482,,,,,,,
63221,,4.482,,,,,,,
63222,,4.482,,,,,,,
63223,,4.482,,,,,,,
63224,,4.482,,,,,,,
63225,,4.482,,,,,,,
63226,,4.482,,,,,,,
63227,,4.482,,,,,,,
63228,,4.482,,,,,,,
63229,,4.482,,,,,,,
63230,,4.482,,,,,,,
63231,,4.482,,,,,,,
63232,,4.482,,,,,,,
63233,,4.482,,,,,,,
63234,,4.482,,,,,,,
63235,,4.482,,,,,,,
63236,,4.482,,,,,,,
63237,,4.482,,,,,,,
63238,,4.482,,,,,,,
63239,,4.482,,,,,,,
63240,,4.482,,,,,,,
63241,,4.482,,,,,,,
63242,,4.482,,,,,,,
63243,,4.482,,,,,,,
63244,,4.482,,,,,,,
63245,,4.482,,,,,,,
63246,,4.482,,,,,,,
63247,,4.482,,,,,,,
63248,,4.482,,,,,,,
63249,,4.482,,,,,,,
63250,,4.482,,,,,,,
63251,,4.482,,,,,,,
63252,,4.482,,,,,,,
63253,,4.482,,,,,,,
63254,,4.482,,,,,,,
63255,"805",4.482,,,,,,,
63256,"805",4.482,,,,,,,
63257,"805",4.482,,,,,,,
63258,"805",4.482,,,,,,,
63259,"805",4.482,,,,,,,
63260,"805",4.482,,,,,,,
63261,"805",4.482,,,,,,,
63262,"805",4.482,,,,,,,
63263,"805",4.482,,1.67317646553,,,,,"15.0"
63264,"805",4.482,,1.67317646553,,,,,"76.0"
63265,"805",4.482,,1.67317646553,,,,,"35.0"
63266,"805",4.482,,,,,,,
63267,"805",4.482,,,,,,,
63268,"805",4.482,,,,,,,
63269,"805",4.482,,,,,,,
63270,"805",4.482,,,,,,,
63271,"805",4.482,,,,,,,
63272,"805",4.482,,,,,,,
63273,"805",4.482,,,,,,,
63274,"805",4.482,,,,,,,
63275,"805",4.482,,0.17593679861,,,,,"43.0"
63276,"805",4.482,,0.17593679861,,,,,"100.0"
63277,"805",4.482,,0.17593679861,,,,,"87.0"
63278,"805",4.482,,,,,,,
63279,"805",4.482,,2.82349863292,,,,,"1.0"
63280,"805",4.482,,2.82349863292,,,,,"17.0"
63281,"805",4.482,,15.1253478011,,,,,"71.0"
63282,"805",4.482,,15.1253478011,,,,,"100.0"
63283,"805",4.482,,15.1253478011,,,,,"47.0"
63284,"805",4.482,,15.1253478011,,,,,"86.0"
63285,"805",4.482,,15.1253478011,"5467",,,358.08228,"19.0"
63286,"805",4.482,,,"13112",,,373.48099,
63287,"805",4.482,,5.45891492767,"13112",,,373.48099,"0.0"
63288,"805",4.482,,5.45891492767,,,,,"49.0"
63289,"805",4.482,,5.45891492767,,,,,"75.0"
63290,"805",4.482,,5.45891492767,"546",,,321.9444,"8.0"
63291,"805",4.482,,,"546",,,313.5177,
63292,"805",4.482,,3.40303557359,,,,,"44.0"
63293,"805",4.482,,5.9479248882,,,,,"1.0"
63294,"805",4.482,,5.9479248882,"0",,,306.20544,"66.0"
63295,"805",4.482,,5.9479248882,"3095",,,358.17944,"6.0"
63296,"805",4.482,,5.67610265433,"7196",,,358.17944,"16.0"
63297,"805",4.482,,5.67610265433,,,,,"78.0"
63298,"805",4.482,,5.67610265433,,,,,"84.0"
63299,"805",4.482,,5.67610265433,,,,,"38.0"
63300,"805",4.482,,7.68432792285,,,,,"3.0"
63301,"590",1.817,65,,,,,,
63302,"590",1.817,97,,,,57.5,,
63303,"590",1.817,100,,,,57.5,,
63304,"590",1.817,100,,,,,,
63305,"590",1.817,100,,,,,,
63306,"590",1.817,100,,,,,,
63307,"590",1.817,100,,,,,,
63308,"590",1.817,96,,,,,,
63309,"590",1.817,56,,,,,,
63310,"590",1.817,16,,,,,,
63311,"590",1.817,45,,,,,,
63312,"590",1.817,89,,,,,,
63313,"590",1.817,100,,,,,,
63314,"590",1.817,100,,,,,,
63315,"590",1.817,100,,,,,,
63316,"590",1.817,91,,,,,,
63317,"590",1.817,0,,,,,,
63318,,1.817,,,,,,,
63319,,1.817,,,,,,,
63320,,1.817,,,,,,,
63321,,2.967,,,,,,,
63322,"1",2.967,,,,,67.5,,
63323,"1",2.967,,,"22902",,67.5,544.67584,
63324,"1",2.967,,,"128233",,67.5,534.50122,
63325,"1",2.967,,,,,,,
63326,"1",2.967,,,"42105",,,542.1413,
63327,"1",2.967,,,,,67.5,,
63328,"1",2.967,,,,,67.5,,
63329,"1",2.967,,,,,67.5,,
63330,"1",2.967,,,,,62.5,,
63331,"1",2.967,,,,,62.5,,
63332,"1",2.967,,,,,62.5,,
63333,"1",2.967,,,,,62.5,,
63334,"1",2.967,,,,,62.5,,
63335,"1",2.967,,,,,62.5,,
63336,"1",2.967,,,,,62.5,,
63337,"1",2.967,,,,,,,
63338,"1",2.967,,,,,,,
63339,"1",2.967,,,,,,,
63340,"1",2.967,,,,,,,
63341,"1",2.967,,,,,,,
63342,"1",2.967,,,,,,,
63343,"1",2.967,,,,,,,
63344,"1",2.967,,,,,,,
63345,"1",2.967,,,,,,,
63346,"1",2.967,,,,,,,
63347,"1",2.967,,,,,,,
63348,,2.967,,,,,,,
63349,,2.967,,,,,,,
63350,,2.967,,,,,,,
63351,,2.967,,,,,,,
63352,,2.967,,,,,,,
63353,,2.967,,,,,,,
63354,,2.967,,,,,,,
63355,,2.967,,,,,,,
63356,,2.967,,,,,,,
63357,,2.967,,,,,,,
63358,,2.967,,,,,,,
63359,,2.967,,,,,,,
63360,,2.967,,,,,,,
63361,,2.967,,,,,,,
63362,,2.967,,,,,,,
63363,,4.482,,,,,,,
63364,,4.482,,,,,,,
63365,,4.482,,,,,,,
63366,,4.482,,,,,,,
63367,,4.482,,,,,,,
63368,,4.482,,,,,,,
63369,,4.482,,,,,,,
63370,,4.482,,,,,,,
63371,,4.482,,,,,,,
63372,,4.482,,,,,,,
63373,,4.482,,,,,,,
63374,,4.482,,,,,,,
63375,,4.482,,,,,,,
63376,,4.482,,,,,,,
63377,,4.482,,,,,,,
63378,,4.482,,,,,,,
63379,,4.482,,,,,,,
63380,,4.482,,,,,,,
63381,,4.482,,,,,,,
63382,,4.482,,,,,,,
63383,,4.482,,,,,,,
63384,"805",4.482,,1.41571158629,,,,,"24.0"
63385,"805",4.482,,1.41571158629,,,,,"18.0"
63386,"805",4.482,,,,,,,
63387,"805",4.482,,,,,,,
63388,"805",4.482,,,,,,,
63389,"805",4.482,,27.6395745061,,,,,"11.0"
63390,"805",4.482,,27.6395745061,,,,,"100.0"
63391,"805",4.482,,27.6395745061,,,,,"100.0"
63392,"805",4.482,,27.6395745061,,,,,"100.0"
63393,"805",4.482,,27.6395745061,,,,,"100.0"
63394,"805",4.482,,27.6395745061,,,,,"100.0"
63395,"805",4.482,,27.6395745061,,,,,"100.0"
63396,"805",4.482,,27.6395745061,,,,,"100.0"
63397,"805",4.482,,27.6395745061,,,,,"100.0"
63398,"805",4.482,,27.6395745061,,,,,"100.0"
63399,"805",4.482,,27.6395745061,,,,,"100.0"
63400,"805",4.482,,27.6395745061,,,,,"100.0"
63401,"805",4.482,,27.6395745061,,,,,"100.0"
63402,"805",4.482,,27.6395745061,,,,,"100.0"
63403,"805",4.482,,27.6395745061,,,,,"100.0"
63404,"805",4.482,,27.6395745061,,,,,"100.0"
63405,"805",4.482,,27.6395745061,,,,,"100.0"
63406,"805",4.482,,27.6395745061,,,,,"100.0"
63407,"805",4.482,,27.6395745061,,,,,"100.0"
63408,"805",4.482,,27.6395745061,,,,,"100.0"
63409,"805",4.482,,27.6395745061,,,,,"100.0"
63410,"805",4.482,,27.6395745061,,,,,"100.0"
63411,"805",4.482,,27.6395745061,,,,,"100.0"
63412,"805",4.482,,27.6395745061,,,,,"100.0"
63413,"805",4.482,,27.6395745061,,,,,"100.0"
63414,"805",4.482,,27.6395745061,,,,,"100.0"
63415,"805",4.482,,27.6395745061,,,,,"100.0"
63416,"805",4.482,,27.6395745061,,,,,"100.0"
63417,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63418,"805",4.482,,27.6395745061,,,57.5,,"100.0"
63419,"805",4.482,,27.6395745061,,,,,"100.0"
63420,"805",4.482,,27.6395745061,,,,,"100.0"
63421,"805",4.482,,27.6395745061,,,,,"100.0"
63422,"805",4.482,,27.6395745061,,,,,"15.0"
63423,"805",4.482,,,,,,,
63424,"805",4.482,,,,,,,
63425,"805",4.482,,,,,,,
63426,"805",4.482,,,"35457",,,304.96915,
63427,"805",4.482,,,"341",,,229.88963,
63428,"805",4.482,,,,,,,
63429,"805",4.482,,,,,,,
63430,"805",4.482,,,"6765",,,245.88475,
63431,"805",4.482,,,"6765",,,245.88475,
63432,"805",4.482,,,"6765",,,245.88475,
63433,"805",4.482,,,"5366",,,230.25815,
63434,"805",4.482,,,,,,,
63435,"805",4.482,,,,,,,
63436,"805",4.482,,,"2102",,,172.11322,
63437,"805",4.482,,,"2102",,,172.11322,
63438,"805",4.482,,,,,,,
63439,"805",4.482,,9.5545999315,,,,,"35.0"
63440,"805",4.482,,9.5545999315,,,,,"51.0"
63441,"805",4.482,,9.5545999315,,,,,"11.0"
63442,"805",4.482,,,,,,,
63443,"805",4.482,,,,,,,
63444,"805",4.482,,,,,,,
63445,"805",4.482,,,,,,,
63446,"805",4.482,,,,,,,
63447,"805",4.482,,,,,,,
63448,"805",4.482,,,,,,,
63449,"805",4.482,,,,,,,
63450,"805",4.482,,,,,,,
63451,"805",4.482,,,,,,,
63452,"805",4.482,,,,,,,
63453,"805",4.482,,,,,,,
63454,"805",4.482,,,,,,,
63455,"805",4.482,,,,,,,
63456,"805",4.482,,,"79814",,,353.7869,
63457,"805",4.482,,,"79814",,67.5,353.7869,
63458,"805",4.482,,,"79814",,67.5,353.7869,
63459,"805",4.482,,,,,67.5,,
63460,"805",4.482,,,,,67.5,,
63461,"805",4.482,,3.57033803094,,,67.5,,"19.0"
63462,"805",4.482,,3.57033803094,,,67.5,,"7.0"
63463,"805",4.482,,,,,67.5,,
63464,"805",4.482,,,,,67.5,,
63465,"805",4.482,,,,,67.5,,
63466,"805",4.482,,,"14589",,67.5,385.82751,
63467,"805",4.482,,,"8907",,67.5,385.82751,
63468,"805",4.482,,,,,67.5,,
63469,"805",4.482,,3.11956979426,,,67.5,,"26.0"
63470,"805",4.482,,3.11956979426,,,67.5,,"79.0"
