code,name,half_densi,air pollution_CO2_all_2019_s,air pollution_NOX_all_2019_s,air pollution_PM25_all_2019_s,BuildingHeights_LSOA_MEAN_mean_mean,GreenSpace_LSOA_Area,flow LSOA_None,HousingDensity_LSOA_Density,population density LSOA_density,restaurants_restaurants,supermarkets_supermarkets,culture LSOA sum_sum,noise LSOA_None
E01001174,Croydon 011A,817,59130.42077,64.218437,8.28665,5.933656,2189.1,7610.666667,0.003882963,70.8,0,0,0,67.5
E01001175,Croydon 011B,796,40864.41892,44.039861,5.155686,5.719582,25279.9,12919,0.005466242,101.7,1,0,0,62.5
E01001176,Croydon 011C,964,33797.89802,41.820577,4.782377,5.879078,1672.18,17412.5,0.004691643,75.4,6,1,0,80
E01001177,Croydon 016C,828,26458.55002,42.346884,5.796766,1.437985,125.15,17945,0.004753144,55,5,1,0,72.5
E01001178,Croydon 015D,763,42726.01123,49.542084,4.998584,4.008698,1027.82,12261,0.00435685,75.6,3,1,0,72.5
E01001179,Croydon 016D,794,33797.89802,41.820577,4.782377,2.872072,,20024,0.003814803,133.9,0,0,0,80
E01001180,Croydon 016E,879,65655.67042,84.392513,9.754988,3.178752,,17438.19231,0.004607895,113.6,3,0,0,80
E01001181,Croydon 015E,979,46362.4941,56.78408,6.200078,1.46423,,11888.44444,0.005830368,125.4,2,0,0,67.5
E01001182,Croydon 011D,703,29675.42421,26.028299,3.959556,5.785379,,12088.58333,0.001971985,109.3,5,0,0,72.5
E01001183,Croydon 011E,844,59130.42077,64.218437,8.28665,5.845126,,15579.55556,0.004479143,116.4,16,2,0,72.5
E01001184,Croydon 011F,662,64237.34359,68.497521,8.849786,5.226024,7446.88,7009.875,0.004479143,71.5,0,0,0,
E01001185,Croydon 014B,810,29566.51826,31.776382,4.581336,5.984274,49466.55,12393.82609,0.005439317,81.4,8,0,0,72.5
E01001186,Croydon 014C,926,14935.75236,15.738218,2.119441,6.265435,49466.55,14367.36842,0.005117378,96.9,5,0,1,72.5
E01001187,Croydon 017E,988,39580.47309,41.835249,5.694291,6.31161,473.77,4927,0.004336505,117,0,0,0,
E01001188,Croydon 014D,946,52973.65099,54.213815,6.823565,5.891858,4202.69,3509.555556,0.005632253,97.5,1,0,0,62.5
E01001189,Croydon 045B,613,23197.75372,25.089569,3.403665,5.911472,25201.62,15836,0.004131911,102.7,0,0,0,72.5
E01001190,Croydon 045C,780,20931.14181,25.372749,3.645497,5.85438,503.09,,0.004399828,62.9,2,0,0,67.5
E01001191,Croydon 008D,991,27721.44259,29.000459,3.870236,6.076621,4202.69,13137.14286,0.007476106,112.3,14,2,0,72.5
E01001192,Croydon 008E,892,36637.86735,39.150651,5.471791,6.213896,31395.01,15836,0.004989965,88.5,0,0,0,72.5
E01001193,Croydon 014E,912,24949.70719,25.797085,3.232397,5.868983,473.77,4861,0.004712475,102.5,0,0,0,
E01001194,Croydon 045D,825,42765.99807,49.48902,6.89902,5.846938,25201.62,15836,0.003303393,29,0,0,0,72.5
E01001195,Ealing 021A,932,59749.04171,114.082163,11.337335,5.602425,831.22,11108,0.00175819,,0,0,1,57
E01001196,Ealing 015A,888,47404.68989,75.129553,7.518464,6.639132,1528.68,18707.96154,0.002602606,,5,0,0,80
E01001197,Ealing 021B,888,80942.39518,120.972526,11.711575,6.259179,4683.26,11769.14286,0.002727615,,1,0,0,67.5
E01001198,Ealing 021C,795,47404.68989,75.129553,7.518464,6.961082,,20257,0.00451378,,0,2,0,67.5
E01001199,Ealing 021D,926,74008.88474,109.88488,10.892161,7.085629,2558.31,19079.75,0.004350507,,0,1,0,67.5
E01001200,Ealing 025A,767,21922.63874,27.287247,2.795279,6.81501,,6299.3,0.003825902,,2,0,0,
E01001201,Ealing 025B,828,21922.63874,27.287247,2.795279,6.75071,2558.31,,0.005956573,,0,0,0,62.5
E01001202,Ealing 025C,1123,38688.93048,49.220317,4.808384,7.530662,492.25,15872.08,0.006240882,,12,2,0,67.5
E01001203,Ealing 025D,864,21922.63874,27.287247,2.795279,6.921994,,9853,0.00432944,,7,1,0,67.5
E01001204,Ealing 018A,798,15410.54135,15.987173,1.657856,6.473651,,15585.16667,0.003636677,,0,0,0,
E01001205,Ealing 018B,764,61637.35244,75.43731,8.184565,5.901445,554.5,487,0.004838336,,0,0,0,
E01001206,Ealing 018C,764,27045.07972,27.368024,3.262893,7.13091,5877.91,,0.002312609,,0,0,0,
E01001207,Ealing 018D,791,34147.69474,41.841964,3.968753,7.180765,1906.08,15899,0.003399579,,0,0,0,
E01001208,Ealing 018E,701,53922.05398,75.033313,7.572297,6.183686,33828.74,16786.5,0,,0,0,0,57
E01001209,Ealing 013A,831,64654.09231,89.4462,9.013455,6.510202,1677.67,12240,0.003996603,,10,2,1,62.5
E01001210,Ealing 016A,820,38511.51263,59.04614,5.914441,6.996611,2040.73,14474.3,0.002511315,,0,0,0,
E01001211,Ealing 013B,844,48529.05875,59.510038,6.289479,6.666861,3658.03,8436.444444,0.00407724,,1,0,1,
E01001212,Ealing 018F,836,47435.38314,62.689253,6.308911,6.557224,182762.67,19973.14545,0.003243999,,0,0,0,
E01001213,Ealing 023A,910,33388.11554,41.602416,4.713032,6.422975,,3383.363636,0.003759466,,1,0,0,57
E01001214,Ealing 023B,863,28607.38784,34.279028,3.91704,5.914551,8294.84,6625.375,0.003670467,,0,0,0,
E01001215,Ealing 023C,939,33388.11554,41.602416,4.713032,5.829854,,19482.45455,0.003223637,,5,0,0,80
E01001216,Ealing 023D,816,15143.73078,21.133382,1.945395,6.341403,1956.66,28581.36364,0.00298214,,0,0,0,80
E01001217,Ealing 014A,740,22250.41699,24.657519,3.05689,5.418229,123000.33,12553.75,0.003339315,,0,0,0,
E01001218,Ealing 012A,991,35753.60005,49.381372,4.955479,6.508899,228.34,16864.08333,0.003090994,,0,0,0,67.5
E01001219,Ealing 029A,957,42110.5709,59.002882,5.815629,7.0521,256.44,,0.005483835,,0,0,0,
E01001220,Ealing 029B,661,66752.45014,92.729249,9.511649,7.097122,30263.32,18962.14815,0.002780867,,2,0,0,80
E01001221,Ealing 020A,1020,43961.03716,60.245166,7.851158,8.462282,18039.17,10438.9,0.004426659,,42,4,4,72.5
E01001222,Ealing 019A,1268,50751.90969,68.236441,8.376311,7.204558,112.19,21517.91667,0.003069326,,9,2,0,80
E01001223,Ealing 020B,708,26762.61812,31.322654,2.899019,7.009248,20269.22,1424,0.00384622,,0,0,0,
E01001224,Ealing 019B,780,31310.34959,32.753091,3.584935,6.476835,,22146.66667,0.003969111,,0,0,0,
E01001225,Ealing 020C,856,54823.84704,74.801902,8.823098,7.307245,447.68,10612.54167,0.003321287,,14,2,0,67.5
E01001226,Ealing 019C,770,15899.80824,16.765918,1.927079,7.305567,10843.08,11333.0303,0.003873897,,0,0,0,
E01001227,Ealing 019D,761,50047.50298,58.607882,5.895832,6.667709,211.75,6326,0.003793098,,0,0,0,
E01001228,Ealing 019E,919,66651.71793,85.002359,10.30339,7.440479,637.99,8724.090909,0.004004572,,0,0,0,67.5
E01001229,Ealing 031A,754,24959.76075,27.359323,8.355703,6.149274,2907.93,9853,0.003771634,,0,0,0,
E01001230,Ealing 031B,704,50714.7442,67.499886,9.471804,6.878379,2850.17,10310,0.004446107,,2,0,3,
E01001231,Ealing 027A,930,64506.1104,90.00975,12.564893,6.512921,347.78,22673.04762,0.004195661,,1,1,0,80
E01001232,Ealing 031C,745,21208.78686,28.210036,7.16341,6.381073,2344.66,11337,0.003120386,,0,0,0,62.5
E01001233,Ealing 031D,692,24959.76075,27.359323,8.355703,6.332212,3358.73,19582.27273,0.004674407,,1,2,1,
E01001234,Ealing 027B,687,24868.15592,36.467645,3.157189,7.025186,122367.92,19127.77143,0.002885431,,2,0,0,80
E01001235,Ealing 020D,802,35730.9658,51.024381,4.129129,7.741276,499.22,18561.97561,0.002885431,,2,0,0,80
E01001236,Ealing 020E,745,28061.22892,43.479248,5.924079,7.226932,1874.73,4508.555556,0.004725375,,0,0,1,
E01001237,Ealing 031E,750,18902.54139,24.871351,2.355432,7.090358,2344.66,6238.947368,0.003455152,,1,0,0,67.5
E01001238,Ealing 015B,1684,76032.33292,132.984067,15.562386,7.309224,26262.97,27249.06,0.002068362,,8,2,0,80
E01001239,Ealing 015C,762,70254.31634,135.262793,15.223438,6.787105,1652.39,14195.46154,0.000613745,,2,0,0,80
E01001240,Ealing 024A,808,37384.66178,59.758769,6.774051,5.935195,1112.29,42308,0.002174026,,8,0,0,80
E01001241,Ealing 024B,759,69306.84108,111.017898,12.105341,6.258299,5555.1,24243.58621,0.003001312,,0,0,0,80
E01001242,Ealing 024C,740,69306.84108,111.017898,12.105341,6.878207,2057.11,13977.72222,0.003700554,,0,0,0,80
E01001243,Ealing 024D,1044,22671.70718,38.763145,3.282466,6.622115,2260.77,24360.84615,0.00458269,,1,0,0,80
E01001244,Ealing 024E,1334,44996.11092,61.028785,5.689169,8.507231,559.01,11231.5625,0.006991239,,0,0,0,67.5
E01001245,Ealing 024F,997,40018.77987,55.138012,4.950098,6.362356,,10334,0.006991239,,2,1,1,67.5
E01001246,Ealing 015D,703,77200.44035,141.146583,13.432587,5.902505,1652.39,8782.107143,0.000510792,,0,0,4,72.5
E01001247,Ealing 015E,1155,69824.97941,133.469307,14.892347,6.113825,2084.71,19326.76119,0.000578551,,13,2,11,80
E01001248,Ealing 035A,739,51783.02378,72.647359,10.822283,5.840354,238379.12,14678.93333,0.004740876,,3,0,4,72.5
E01001249,Ealing 028A,1030,18737.15339,25.854791,2.310897,7.167921,1022.57,20742.5,0.006990607,,10,2,0,67.5
E01001250,Ealing 028B,986,51918.42159,61.172297,8.343429,6.689887,89828.25,18398.83333,0.00610852,,4,0,0,72.5
E01001251,Ealing 030A,829,15855.11932,22.214495,2.610776,5.789798,2616.02,18784,0.004882601,,2,0,0,80
E01001252,Ealing 030B,1074,25958.68171,33.198031,4.075062,5.447206,2616.02,11960.34783,0.006770526,,13,1,1,80
E01001253,Ealing 030C,873,10103.56238,10.983536,1.464287,5.545627,119.32,12745.5,0.005581389,,0,0,0,72.5
E01001254,Ealing 030D,859,37928.85986,57.955129,5.208627,5.708147,1898.71,12180.13333,0.005273994,,1,0,0,80
E01001255,Ealing 028C,801,62021.98397,72.155833,9.807716,6.252901,89828.25,10874,0.006927861,,0,0,0,72.5
E01001257,Ealing 008A,893,27232.34503,43.720303,3.490737,6.655574,240.87,17070.25,0.004630222,,1,0,0,
E01001258,Ealing 010B,822,30291.09426,48.500574,5.294305,5.87731,1620.07,2480.923077,0.003125005,,2,0,0,57
E01001259,Ealing 014B,740,26798.20514,34.06726,3.962764,5.754748,1741.5,2644.157895,0.002887896,,4,0,0,
E01001260,Ealing 012B,935,33342.4308,54.065832,5.462708,5.75622,1350.64,16814.86667,0.003427174,,1,0,0,67.5
E01001261,Ealing 012C,1085,21896.78,29.471105,3.018607,5.589035,5226.59,11390.95652,0.003085771,,20,3,1,67.5
E01001262,Ealing 010C,815,30291.09426,48.500574,5.294305,7.113194,157.54,13901.6,0.001922429,,2,0,0,80
E01001263,Ealing 010D,817,49087.58814,81.475874,7.605945,6.221573,30.54,41468.33333,0.001973423,,0,0,0,80
E01001264,Ealing 010E,810,63633.52506,102.566406,10.757012,5.267188,127103.07,19485,0.001510032,,0,0,0,80
E01001265,Ealing 006A,868,59617.23317,101.041061,11.775913,5.888512,3898.31,94557,0.001288148,,1,0,0,80
E01001266,Ealing 006B,930,37928.99371,63.462273,7.201084,5.682572,20450.49,42919.80769,0,,3,2,0,80
E01001267,Ealing 006C,995,44094.3715,71.794959,7.048136,5.720942,7337.12,30376.59322,0.001596051,,0,1,0,80
E01001268,Ealing 012D,902,63633.52506,102.566406,10.757012,5.845786,5975.28,27983.92308,0.003366543,,0,0,0,80
E01001269,Ealing 001A,1018,33097.83019,44.407302,7.092993,6.164898,1540.68,5710.9,0.002988159,,1,0,0,80
E01001270,Ealing 004A,829,32289.07748,44.498699,6.257164,5.314696,1677.65,2310,0.002245593,,0,0,0,
E01001271,Ealing 001B,986,19063.10391,24.419675,4.199604,5.594339,,4922.217391,0.002947029,,4,0,1,67.5
E01001272,Ealing 006D,840,47484.9334,75.925164,10.125189,5.646021,20450.49,13535.52,0.002682862,,5,1,0,80
E01001273,Ealing 020F,837,76869.14062,118.072836,9.537213,6.256658,1388.84,25460,0.000767006,,4,1,0,80
E01001274,Ealing 020G,818,16315.53462,21.117486,2.181847,5.925236,2449.14,20480,0.000832761,,0,0,0,
E01001275,Ealing 020H,925,61301.47855,83.097131,9.644353,6.819124,66003.65,20793.33333,0.004654341,,1,0,0,80
E01001276,Ealing 011A,912,99923.96534,189.602714,15.666022,6.215181,1337.68,26071.21429,0.001380443,,0,0,0,80
E01001277,Ealing 011B,936,72861.52956,123.055019,9.858979,6.540836,38808.44,42122.5,0.002231466,,4,0,0,80
E01001278,Ealing 011C,959,73297.76609,126.006873,10.490641,6.163203,1337.68,44039.53333,0.001475746,,5,0,0,80
E01001279,Ealing 013C,738,65621.06747,96.167423,7.886029,6.468586,38808.44,13848.66667,0.002225895,,0,0,0,67.5
E01001280,Ealing 011D,885,87284.10437,130.889311,10.404361,7.107919,1335.41,10760.93333,0.002139883,,0,0,0,80
E01001281,Ealing 013D,807,33118.5174,43.522865,4.631623,6.505857,1186.54,16755.95,0.001905862,,0,0,0,80
E01001282,Ealing 016B,751,22386.47908,29.109978,3.190465,6.590577,2663.18,5785,0.004578881,,0,0,0,
E01001283,Ealing 016C,771,44283.25908,58.581084,6.209072,6.63371,45703.62,10486.36364,0.004578881,,0,0,2,
E01001284,Ealing 022A,771,44283.25908,58.581084,6.209072,5.410384,35045.55,13410.4,0.004121078,,2,0,0,
E01001285,Ealing 016D,908,22386.47908,29.109978,3.190465,6.181336,395200.01,12579,0.004534601,,3,1,0,
E01001286,Ealing 016E,804,27489.65769,33.595346,4.215812,6.768761,27795.71,487,0.00474371,,0,0,0,
E01001287,Ealing 016F,708,20421.29829,22.892724,2.690281,6.42578,,,0.004462131,,0,0,0,
E01001288,Ealing 022B,720,27489.65769,33.595346,4.215812,5.834314,1859.34,10160.6,0.003748578,,4,0,0,
E01001289,Ealing 022C,666,27489.65769,33.595346,4.215812,6.098431,27795.71,487,0.004264956,,0,0,0,
E01001290,Ealing 022D,963,49779.60067,69.831072,7.199645,5.911089,1474.02,14960.75,0.00500054,,1,0,0,
E01001291,Ealing 014C,799,35587.69329,39.998677,5.180145,5.502112,,3400,0.003698137,,0,0,0,
E01001292,Ealing 014D,825,49048.62214,58.724779,7.019654,5.940363,970.59,1101.307692,0.00372321,,0,0,0,
E01001293,Ealing 014E,816,27151.84214,29.253673,4.001047,6.075612,46906.76,2907.166667,0.00351299,,5,0,0,
E01001294,Ealing 017A,929,46258.11885,53.129311,6.634149,6.09635,19016.31,7803.714286,0.005148801,,3,0,0,
E01001295,Ealing 017B,886,33317.52843,36.000506,4.904577,6.201648,46906.76,3774.5,0.004033863,,0,0,0,
E01001296,Ealing 017C,720,19629.34336,19.892479,2.875175,6.362694,1479.47,7094.375,0.003395097,,0,0,1,
E01001297,Ealing 017D,919,26892.76348,31.008529,4.014435,6.200463,1090.13,4639,0.003724936,,1,0,0,
E01001298,Ealing 017E,959,53017.4589,61.494896,7.588208,6.117086,,10388.05556,0.0035539,,1,0,0,
E01001299,Ealing 035B,879,31729.14148,39.994348,7.837049,6.473023,2092.74,15224.5,0.00538987,,1,1,0,72.5
E01001300,Ealing 039A,795,22370.10654,23.548029,3.736753,6.299326,,10602,0.005067086,,2,0,1,
E01001301,Ealing 039B,827,71019.66927,109.876214,17.167215,6.4394,363.98,15208.76471,0.005067086,,16,0,0,
E01001302,Ealing 039C,797,72783.97524,97.128185,14.393111,6.461377,1147.39,9421.909091,0.005090428,,2,0,0,67.5
E01001303,Ealing 032A,829,15207.98786,16.234058,2.708814,6.152506,280.58,16965.42857,0.005045764,,5,1,0,
E01001304,Ealing 039D,846,25846.84589,40.899779,3.847247,6.249888,,5355,0.00581188,,0,0,0,
E01001305,Ealing 035C,849,27429.71125,24.086548,4.886043,6.099158,,6466,0.005734219,,0,0,0,72.5
E01001306,Ealing 035D,811,32534.13673,29.33707,6.13057,6.273758,1777.01,,0.007362302,,0,0,0,
E01001307,Ealing 002A,952,24600.60218,36.607064,4.761514,5.867849,1758.77,11632.57143,0.003181087,,5,0,0,80
E01001308,Ealing 002B,1023,59303.02421,78.921569,9.561192,5.961772,206792.16,14348.66667,0.003921258,,2,0,0,80
E01001309,Ealing 001C,913,21935.87303,28.555051,3.089391,5.593277,71536.02,6538.583333,0.002565051,,0,0,0,67.5
E01001310,Ealing 001D,915,22805.95647,28.479928,3.481015,5.925298,507.83,16772.73529,0.003469578,,0,1,0,80
E01001311,Ealing 001E,1040,16411.18341,21.208175,2.365274,6.618153,174.08,8567.2,0.003272676,,0,0,0,80
E01001312,Ealing 002C,933,20480.24981,28.439019,3.746673,6.219644,978.75,19938.05263,0.003902035,,2,1,0,80
E01001313,Ealing 002D,861,17013.83145,20.215527,2.659723,6.517236,7780.74,8579.666667,0.003390773,,0,0,0,67.5
E01001314,Ealing 002E,791,21375.12916,27.891697,4.127668,6.333252,7780.74,14988.41667,0.003391466,,2,0,0,80
E01001315,Ealing 003A,722,38187.10009,53.300705,7.056267,5.639437,1317.13,18820.77273,0.003634525,,1,0,0,67.5
E01001316,Ealing 003B,813,26524.76582,36.602168,4.263075,6.319567,,19723.72222,0.003578904,,0,0,0,80
E01001317,Ealing 003C,988,49111.63226,70.305015,8.369064,5.836152,1575.19,4437,0.003280137,,0,0,0,
E01001318,Ealing 003D,916,26524.76582,36.602168,4.263075,6.11887,461.82,6913.333333,0.002863746,,2,0,0,67.5
E01001319,Ealing 004B,737,13225.97357,20.079024,2.05756,5.791469,,2310,0.003389961,,0,0,0,62.5
E01001320,Ealing 003E,773,28710.33718,53.498286,5.768906,6.738517,203.44,72603,0.002505133,,0,0,0,80
E01001321,Ealing 003F,996,30641.28646,51.607045,3.972967,5.230736,60146.92,42496.1,0.002948965,,0,0,0,80
E01001322,Ealing 004C,918,51229.61503,83.566207,9.907894,5.782193,68669.41,15017.80952,0.002967595,,0,0,1,80
E01001323,Ealing 004D,902,60470.16922,104.078616,9.295429,5.358819,4012.38,27570.15789,0.002235793,,11,2,0,80
E01001324,Ealing 008B,849,18796.49388,32.9753,2.31164,6.206191,62265.26,46405.95238,0.003410885,,0,0,0,80
E01001325,Ealing 009A,874,30066.26669,46.3705,4.366456,6.220815,5902.05,9224.666667,0.001450635,,0,0,0,67.5
E01001326,Ealing 008C,904,54483.64164,96.15243,8.118788,5.995813,4789.42,46452.85714,0.001017649,,2,1,1,80
E01001327,Ealing 009B,900,18821.71017,28.47769,2.490429,5.805351,1066.16,23950,0.002630803,,1,2,0,80
E01001328,Ealing 009C,888,44176.64548,69.527519,5.588367,6.671736,2670.97,26823.03846,0.003300131,,1,2,0,80
E01001329,Ealing 009D,915,33623.41456,48.681961,4.57836,6.176427,,6279.6,0.001925,,0,0,0,67.5
E01001330,Ealing 008D,859,53870.8576,82.375295,6.744141,5.655428,151.68,18575.88889,0.00457045,,0,0,0,80
E01001331,Ealing 009E,825,24616.46572,36.063853,3.046197,7.606926,201.46,25112,0.004621741,,0,0,0,80
E01001332,Ealing 008E,758,10457.898,13.336143,1.386304,7.180183,111.57,15024,0.005476047,,0,0,0,
E01001333,Ealing 038A,1075,26987.34278,40.429213,6.681917,5.982638,26283.04,15182.9375,0.001672455,,7,0,1,67.5
E01001334,Ealing 029C,810,39326.05966,54.962873,8.393405,6.848514,24474.37,11865.33333,0.001197178,,0,0,0,67.5
E01001335,Ealing 038B,848,40770.35254,69.024513,5.839355,5.380603,951.85,18660.41667,0.0011513,,0,0,0,67.5
E01001336,Ealing 038C,800,40514.05515,56.120125,7.788596,5.934374,2876.14,15823.63636,0.002738758,,0,0,0,67.5
E01001337,Ealing 029D,754,82606.58664,143.888112,12.059529,5.653277,2031.06,24715.88571,0.004627841,,1,0,0,80
E01001338,Ealing 029E,954,67604.43477,111.043547,11.659465,6.33566,183.39,23263.84375,0.001949058,,0,0,0,80
E01001339,Ealing 029F,796,52943.71438,97.562321,7.324569,6.020484,238.33,22638.4375,0.001964866,,0,0,0,80
E01001340,Ealing 029G,914,25473.36121,49.480952,3.032153,6.424777,567.27,21488,0.000917373,,0,0,0,67.5
E01001341,Ealing 005A,873,15828.28887,19.528247,2.716495,5.766823,,4481.454545,0.002999476,,6,0,0,
E01001342,Ealing 005B,959,24653.18247,31.711288,3.725118,6.055414,70.61,5319,0.002568844,,1,0,0,
E01001343,Ealing 005C,762,21113.03714,25.669323,3.649966,5.989347,12213.25,3062.444444,0.002999476,,1,0,0,
E01001344,Ealing 007A,1139,34768.00595,58.137605,6.004481,5.514386,1014.26,11973.71429,0.002531131,,2,0,2,80
E01001345,Ealing 005D,899,29023.20538,43.263506,5.113863,6.082044,,4690,0.002725502,,0,0,0,
E01001346,Ealing 007B,955,10565.87591,16.619437,1.868124,5.661236,,,0.001948879,,0,0,0,80
E01001347,Ealing 007C,803,47756.6784,74.858393,7.963915,5.547694,358575.96,42180.5625,0.002158399,,4,1,2,80
E01001348,Ealing 007D,795,45519.94666,75.866732,7.589909,6.07276,1978.75,43276.36111,0.002744703,,3,0,0,80
E01001349,Ealing 006E,695,78862.37745,129.932565,13.052617,5.766342,1152.47,73144.16,0.00096464,,0,0,0,80
E01001350,Ealing 027C,720,23699.80217,33.020716,2.832519,7.019457,3358.3,5092.3,0.002382236,,0,0,0,
E01001351,Ealing 025E,974,70559.16493,84.38782,8.491321,6.953869,3378.91,17061.12,0.004958297,,21,0,1,80
E01001352,Ealing 027D,749,23699.80217,33.020716,2.832519,7.201052,1904.38,12143,0.004250607,,7,1,0,72.5
E01001353,Ealing 033A,783,28934.93194,38.697027,3.528476,7.271989,3696.2,13370.8,0.004070504,,3,0,0,72.5
E01001354,Ealing 027E,991,35868.44238,49.784672,4.34789,6.629815,104,14468.3125,0.003630867,,4,2,0,67.5
E01001355,Ealing 033B,862,41624.23299,45.690793,4.962845,6.476356,15871.23,7591.678571,0.010960209,,7,0,1,67.5
E01001356,Ealing 033C,964,70559.16493,84.38782,8.491321,12.133314,349.41,,0.00707643,,0,0,0,57
E01001357,Ealing 033D,761,53792.8732,62.454749,6.478216,8.983499,967.55,3949,0.007031484,,0,1,0,
E01001358,Ealing 033E,617,35839.00312,40.515963,4.178009,8.155287,2872.83,9596.333333,0.010378623,,0,0,1,72.5
E01001359,Ealing 026A,1133,21016.96681,23.43822,3.162523,4.836329,,21228.94118,0.004493425,,19,0,0,80
E01001360,Ealing 026B,971,32970.62986,41.063218,7.344257,4.63372,7295.69,3695,0.004903452,,0,0,0,80
E01001361,Ealing 023E,1002,60375.45832,82.031629,11.394949,5.629687,1011.78,19988.75758,0.004073292,,32,2,0,80
E01001362,Ealing 026C,1046,41803.84861,53.048203,8.739804,6.027594,328.71,6481.133333,0.004868897,,6,0,0,80
E01001363,Ealing 026D,882,29515.96992,39.483829,5.498272,5.649397,,21553.66667,0.003578068,,0,0,0,80
E01001364,Ealing 026E,832,27121.32967,31.206166,4.040279,6.223149,162.51,407,0.002567581,,0,0,0,72.5
E01001365,Ealing 026F,1131,72999.83396,125.004185,16.918865,5.373718,6616.32,3695,0.004119927,,2,0,0,67.5
E01001366,Ealing 037A,978,8833.218758,11.984985,1.395548,5.72371,1088.11,,0.003661004,,0,0,0,
E01001367,Ealing 037B,960,29606.24162,38.468509,6.81466,5.892599,,6801.692308,0.002717197,,19,1,0,67.5
E01001368,Ealing 037C,863,27166.73379,37.352685,6.444706,5.503318,420.91,,0.004310674,,0,0,0,
E01001369,Ealing 038D,989,26968.89444,32.422001,6.215154,5.621153,,10287.4,0.004391872,,3,0,0,67.5
E01001370,Ealing 037D,1036,53797.17307,112.124335,10.382526,5.296182,2519.3,5962.777778,0.002397821,,0,0,1,57
E01001371,Ealing 037E,1137,46320.926,59.858762,8.771975,5.376595,646.55,5249.166667,0.004373518,,0,0,0,
E01001372,Ealing 037F,952,26968.89444,32.422001,6.215154,5.487464,602.79,2858,0.004262505,,1,0,0,
E01001373,Ealing 037G,885,23559.46385,32.579169,5.972167,5.556959,177.22,,0.003641618,,1,0,0,
E01001374,Ealing 040A,909,24610.87614,23.586692,2.790975,6.60641,,6214.857143,0.007941999,,0,0,0,
E01001375,Ealing 034A,815,39685.71983,36.61569,4.030495,6.79248,,3314,0.003791628,,0,0,0,
E01001376,Ealing 040B,788,19701.59425,18.403546,2.167566,6.722542,1706.5,4010.375,0.004122116,,0,0,0,
E01001377,Ealing 034B,879,63042.34717,67.626753,8.211613,6.801821,,3023.3,0.006048105,,0,0,0,
E01001379,Ealing 034C,801,27463.72793,26.05208,2.912195,6.064892,,4688.6,0.00517856,,2,0,0,
